label,Throughput,errors,elapsed,Latency
14:16:37,"10,77199",0.0,24.333333333333332,0.6666666666666666
14:16:39,"29,41176",0.0,34.0,1.0
14:16:41,"19,41748",0.0,78.5,3.5
14:16:42,"31,86646",0.0,63.95238095238095,3.0476190476190474
14:16:43,"10,41667",0.0,33.0,1.0
14:16:45,"13,88889",0.0,72.0,2.0
14:16:47,"20,83333",0.0,73.0,3.0
14:16:48,"32,71028",0.0,25.38095238095238,0.8571428571428571
14:16:49,"10,56338",0.0,27.666666666666668,0.8333333333333334
14:16:51,"25,64103",0.0,39.0,1.0
14:16:53,"24,39024",0.0,63.5,3.0
14:16:54,"31,34328",0.0,44.904761904761905,2.2857142857142856
14:16:55,"11,19403",0.0,28.0,1.3333333333333333
14:16:57,"15,15152",0.0,66.0,2.0
14:16:59,"22,47191",0.0,68.5,3.0
14:17:00,"31,62651",0.0,25.666666666666668,0.8095238095238095
14:17:01,"10,54482",0.0,29.666666666666668,1.0
14:17:03,"14,08451",0.0,71.0,1.0
14:17:05,"45,45455",0.0,24.0,2.0
14:17:06,"32,20859",0.0,24.952380952380953,1.0476190476190477
14:17:07,"10,81081",0.0,25.666666666666668,1.0
14:17:09,"17,24138",0.0,58.0,2.0
14:17:11,"22,47191",0.0,72.0,2.5
14:17:12,"32,65941",0.0,27.238095238095237,1.2380952380952381
14:17:13,"10,47120",0.0,29.5,1.0
14:17:15,"13,88889",0.0,72.0,2.0
14:17:17,"21,97802",0.0,66.0,3.0
14:17:18,"32,86385",0.0,28.238095238095237,1.1904761904761905
14:17:19,"10,58201",0.0,27.666666666666668,0.6666666666666666
14:17:21,"24,39024",0.0,41.0,1.0
14:17:23,"40,81633",0.0,24.0,1.0
14:17:24,"32,71028",0.0,17.333333333333332,1.0476190476190477
14:17:25,"11,21495",0.0,22.5,1.0
14:17:27,"27,02703",0.0,37.0,2.0
14:17:29,"25,64103",0.0,42.5,3.0
14:17:30,"32,55814",0.0,24.142857142857142,1.0
14:17:31,"10,90909",0.0,25.333333333333332,0.8333333333333334
14:17:33,"17,85714",0.0,56.0,1.0
14:17:35,"29,85075",0.0,46.0,2.0
14:17:36,"32,76131",0.0,24.333333333333332,1.2380952380952381
14:17:37,"10,84991",0.0,29.5,1.3333333333333333
14:17:39,"34,48276",0.0,29.0,2.0
14:17:41,"24,69136",0.0,55.0,2.5
14:17:42,"32,45750",0.0,18.333333333333332,0.9523809523809523
14:17:43,"11,29944",0.0,26.5,1.3333333333333333
14:17:45,"18,18182",0.0,55.0,2.0
14:17:47,"25,00000",0.0,59.5,2.0
14:17:48,"31,72205",0.0,31.238095238095237,1.619047619047619
14:17:49,"10,77199",0.0,30.166666666666668,1.1666666666666667
14:17:51,"17,85714",0.0,56.0,1.0
14:17:53,"30,30303",0.0,36.0,2.5
14:17:54,"32,25806",0.0,23.238095238095237,1.0476190476190477
14:17:55,"11,04972",0.0,21.5,0.6666666666666666
14:17:57,"32,25806",0.0,31.0,1.0
14:17:59,"21,97802",0.0,68.5,2.5
14:18:00,"32,60870",0.0,24.047619047619047,1.0
14:18:01,"10,88929",0.0,26.333333333333332,0.6666666666666666
14:18:03,"18,18182",0.0,55.0,2.0
14:18:05,"24,69136",0.0,57.5,2.5
14:18:06,"31,91489",0.0,26.047619047619047,1.2380952380952381
14:18:07,"11,02941",0.0,27.333333333333332,1.1666666666666667
14:18:09,"28,57143",0.0,35.0,2.0
14:18:11,"31,25000",0.0,44.5,2.0
14:18:12,"32,60870",0.0,23.095238095238095,0.9523809523809523
14:18:13,"11,23596",0.0,27.0,0.6666666666666666
14:18:15,"17,24138",0.0,58.0,3.0
14:18:17,"25,31646",0.0,44.5,2.0
14:18:18,"32,40741",0.0,26.857142857142858,1.1428571428571428
14:18:19,"10,88929",0.0,25.333333333333332,0.8333333333333334
14:18:21,"18,51852",0.0,54.0,1.0
14:18:23,"29,85075",0.0,38.0,2.0
14:18:24,"31,62651",0.0,25.333333333333332,1.2380952380952381
14:18:25,"11,32075",0.0,32.666666666666664,1.5
14:18:27,"37,03704",0.0,27.0,1.0
14:18:29,"25,00000",0.0,58.0,2.5
14:18:30,"31,77005",0.0,25.80952380952381,1.1904761904761905
14:18:31,"11,21495",0.0,23.333333333333332,0.8333333333333334
14:18:33,"18,18182",0.0,55.0,2.0
14:18:35,"24,69136",0.0,57.5,2.5
14:18:36,"32,60870",0.0,22.80952380952381,1.1904761904761905
14:18:37,"10,86957",0.0,27.333333333333332,0.8333333333333334
14:18:39,"22,72727",0.0,44.0,2.0
14:18:41,"37,03704",0.0,29.5,2.0
14:18:42,"31,72205",0.0,23.80952380952381,1.0476190476190477
14:18:43,"11,13173",0.0,25.666666666666668,1.1666666666666667
14:18:45,"34,48276",0.0,29.0,1.0
14:18:47,"28,16901",0.0,37.0,2.5
14:18:48,"31,62651",0.0,32.285714285714285,1.6666666666666667
14:18:49,"11,36364",0.0,24.333333333333332,1.0
14:18:51,"21,73913",0.0,46.0,2.0
14:18:53,"27,77778",0.0,42.5,2.0
14:18:54,"32,25806",0.0,23.38095238095238,1.1428571428571428
14:18:55,"10,90909",0.0,26.5,0.6666666666666666
14:18:57,"37,03704",0.0,27.0,1.0
14:18:59,"43,47826",0.0,22.0,1.0
14:19:00,"32,15926",0.0,20.61904761904762,1.0476190476190477
14:19:01,"11,25704",0.0,23.666666666666668,1.0
14:19:03,"38,46154",0.0,26.0,2.0
14:19:05,"32,25806",0.0,32.5,2.0
14:19:06,"32,60870",0.0,27.61904761904762,1.619047619047619
14:19:07,"11,23596",0.0,25.166666666666668,1.3333333333333333
14:19:09,"16,66667",0.0,60.0,2.0
14:19:11,"19,41748",0.0,81.5,3.5
14:19:12,"31,86646",0.0,38.857142857142854,1.9047619047619047
14:19:13,"10,48951",0.0,28.666666666666668,1.0
14:19:15,"15,87302",0.0,63.0,2.0
14:19:17,"37,73585",0.0,32.5,1.5
14:19:18,"31,06509",0.0,26.61904761904762,1.4761904761904763
14:19:19,"10,96892",0.0,42.833333333333336,1.8333333333333333
14:19:21,"13,88889",0.0,72.0,2.0
14:19:23,"23,80952",0.0,65.5,1.5
14:19:24,"32,01220",0.0,18.523809523809526,1.0
14:19:25,"11,04972",0.0,23.0,1.1666666666666667
14:19:27,"24,39024",0.0,41.0,1.0
14:19:29,"33,89831",0.0,30.0,1.0
14:19:30,"29,82955",0.0,33.38095238095238,1.619047619047619
14:19:31,"10,96892",0.0,45.5,2.5
14:19:33,"34,48276",0.0,29.0,1.0
14:19:35,"20,40816",0.0,66.0,2.0
14:19:36,"32,50774",0.0,25.047619047619047,0.9523809523809523
14:19:37,"11,21495",0.0,22.666666666666668,0.8333333333333334
14:19:39,"21,73913",0.0,46.0,2.0
14:19:41,"37,03704",0.0,23.0,1.0
14:19:42,"31,06509",0.0,28.428571428571427,1.4285714285714286
14:19:43,"10,69519",0.0,27.0,1.1666666666666667
14:19:45,"22,22222",0.0,45.0,2.0
14:19:47,"29,85075",0.0,50.0,1.0
14:19:48,"32,25806",0.0,21.19047619047619,0.9523809523809523
14:19:49,"11,21495",0.0,21.0,1.1666666666666667
14:19:51,"37,03704",0.0,27.0,1.0
14:19:53,"22,98851",0.0,59.0,3.0
14:19:54,"32,30769",0.0,24.238095238095237,1.1428571428571428
14:19:55,"11,29944",0.0,21.166666666666668,1.0
14:19:57,"20,40816",0.0,49.0,1.0
14:19:59,"31,25000",0.0,40.5,2.5
14:20:00,"31,77005",0.0,28.142857142857142,1.3333333333333333
14:20:01,"10,98901",0.0,25.0,0.8333333333333334
14:20:03,"22,22222",0.0,45.0,1.0
14:20:05,"38,46154",0.0,21.5,1.0
14:20:06,"32,01220",0.0,20.38095238095238,1.0952380952380953
14:20:07,"11,25704",0.0,25.0,0.8333333333333334
14:20:09,"19,60784",0.0,51.0,2.0
14:20:11,"27,77778",0.0,42.0,2.5
14:20:12,"32,40741",0.0,21.476190476190474,1.0952380952380953
14:20:13,"10,96892",0.0,22.0,1.0
14:20:15,"17,24138",0.0,58.0,2.0
14:20:17,"26,66667",0.0,47.0,2.0
14:20:18,"32,01220",0.0,26.428571428571427,1.0
14:20:19,"10,77199",0.0,25.833333333333332,0.8333333333333334
14:20:21,"43,47826",0.0,23.0,2.0
14:20:23,"40,00000",0.0,29.0,1.5
14:20:24,"31,86646",0.0,23.238095238095237,1.1904761904761905
14:20:25,"11,21495",0.0,24.833333333333332,0.8333333333333334
14:20:27,"27,02703",0.0,37.0,2.0
14:20:29,"27,77778",0.0,42.0,2.5
14:20:30,"32,25806",0.0,30.333333333333332,1.7142857142857142
14:20:31,"10,94891",0.0,26.666666666666668,0.5
14:20:33,"18,18182",0.0,55.0,2.0
14:20:35,"52,63158",0.0,19.0,1.0
14:20:36,"31,39013",0.0,26.666666666666668,1.3333333333333333
14:20:37,"10,77199",0.0,39.166666666666664,2.0
14:20:39,"24,39024",0.0,41.0,1.0
14:20:41,"27,02703",0.0,48.5,3.0
14:20:42,"32,15926",0.0,22.238095238095237,1.1904761904761905
14:20:43,"11,36364",0.0,25.166666666666668,1.1666666666666667
14:20:45,"17,85714",0.0,56.0,1.0
14:20:47,"24,69136",0.0,45.0,2.5
14:20:48,"32,55814",0.0,28.61904761904762,1.2857142857142858
14:20:49,"10,94891",0.0,25.666666666666668,0.8333333333333334
14:20:51,"17,54386",0.0,57.0,2.0
14:20:53,"41,66667",0.0,25.0,2.0
14:20:54,"32,01220",0.0,23.095238095238095,1.1904761904761905
14:20:55,"11,21495",0.0,31.0,1.1666666666666667
14:20:57,"41,66667",0.0,24.0,1.0
14:20:59,"29,41176",0.0,55.0,2.5
14:21:00,"32,45750",0.0,29.047619047619047,1.2857142857142858
14:21:01,"11,32075",0.0,22.166666666666668,0.6666666666666666
14:21:03,"18,51852",0.0,54.0,1.0
14:21:05,"27,39726",0.0,54.5,2.5
14:21:06,"30,65693",0.0,30.333333333333332,1.4761904761904763
14:21:07,"11,21495",0.0,29.0,1.0
14:21:09,"27,02703",0.0,37.0,1.0
14:21:11,"34,48276",0.0,25.0,1.0
14:21:12,"32,45750",0.0,27.095238095238095,1.3333333333333333
14:21:13,"11,23596",0.0,22.0,0.6666666666666666
14:21:15,"37,03704",0.0,27.0,1.0
14:21:17,"24,69136",0.0,55.5,2.5
14:21:18,"31,48426",0.0,24.333333333333332,1.1904761904761905
14:21:19,"10,71429",0.0,27.666666666666668,1.3333333333333333
14:21:21,"32,25806",0.0,31.0,2.0
14:21:23,"27,39726",0.0,54.0,3.0
14:21:24,"32,45750",0.0,26.19047619047619,1.380952380952381
14:21:25,"10,84991",0.0,37.166666666666664,1.1666666666666667
14:21:27,"40,00000",0.0,25.0,1.0
14:21:29,"32,25806",0.0,31.5,1.0
14:21:30,"32,25806",0.0,23.095238095238095,0.9047619047619048
14:21:31,"11,15242",0.0,22.5,0.6666666666666666
14:21:33,"19,60784",0.0,51.0,1.0
14:21:35,"24,09639",0.0,59.5,2.5
14:21:36,"31,86646",0.0,22.0,1.2380952380952381
14:21:37,"10,88929",0.0,28.166666666666668,0.6666666666666666
14:21:39,"26,31579",0.0,38.0,3.0
14:21:41,"27,39726",0.0,41.0,3.0
14:21:42,"30,52326",0.0,27.285714285714285,1.0952380952380953
14:21:43,"11,34216",0.0,37.166666666666664,1.8333333333333333
14:21:45,"40,00000",0.0,25.0,1.0
14:21:47,"37,73585",0.0,24.5,0.5
14:21:48,"32,11009",0.0,35.42857142857143,1.9047619047619047
14:21:49,"11,25704",0.0,21.166666666666668,0.8333333333333334
14:21:51,"25,00000",0.0,40.0,1.0
14:21:53,"22,98851",0.0,61.5,3.0
14:21:54,"30,52326",0.0,24.666666666666668,1.4285714285714286
14:21:55,"11,09057",0.0,42.333333333333336,2.1666666666666665
14:21:57,"37,03704",0.0,27.0,1.0
14:21:59,"35,08772",0.0,28.5,1.5
14:22:00,"32,50774",0.0,21.38095238095238,1.0952380952380953
14:22:01,"10,47120",0.0,33.5,1.6666666666666667
14:22:03,"29,41176",0.0,34.0,1.0
14:22:05,"27,02703",0.0,51.5,3.0
14:22:06,"31,81818",0.0,21.857142857142858,1.1428571428571428
14:22:07,"11,27820",0.0,24.0,1.0
14:22:09,"14,08451",0.0,71.0,2.0
14:22:11,"19,60784",0.0,79.5,1.5
14:22:12,"32,01220",0.0,25.476190476190474,1.2857142857142858
14:22:13,"10,48951",0.0,32.333333333333336,1.1666666666666667
14:22:15,"13,88889",0.0,72.0,2.0
14:22:17,"18,51852",0.0,79.5,2.5
14:22:18,"31,81818",0.0,21.61904761904762,0.7142857142857143
14:22:19,"10,61947",0.0,32.333333333333336,1.1666666666666667
14:22:21,"22,22222",0.0,45.0,1.0
14:22:23,"18,51852",0.0,89.0,3.5
14:22:24,"32,06107",0.0,43.476190476190474,2.0952380952380953
14:22:25,"10,90909",0.0,23.833333333333332,1.0
14:22:27,"15,38462",0.0,65.0,2.0
14:22:29,"25,00000",0.0,60.5,2.5
14:22:30,"31,34328",0.0,29.714285714285715,1.4761904761904763
14:22:31,"10,81081",0.0,55.166666666666664,2.6666666666666665
14:22:33,"35,71429",0.0,28.0,1.0
14:22:35,"21,50538",0.0,79.0,2.5
14:22:36,"32,35747",0.0,19.142857142857142,0.5238095238095238
14:22:37,"11,23596",0.0,22.666666666666668,0.3333333333333333
14:22:39,"15,15152",0.0,66.0,2.0
14:22:41,"20,00000",0.0,77.0,4.0
14:22:42,"31,15727",0.0,33.04761904761905,1.4761904761904763
14:22:43,"10,41667",0.0,32.5,1.3333333333333333
14:22:45,"20,40816",0.0,49.0,2.0
14:22:47,"24,09639",0.0,61.0,1.0
14:22:48,"31,91489",0.0,21.714285714285715,0.9047619047619048
14:22:49,"11,07011",0.0,22.666666666666668,1.0
14:22:51,"41,66667",0.0,24.0,1.0
14:22:53,"19,80198",0.0,80.0,3.0
14:22:54,"32,45750",0.0,66.0952380952381,3.761904761904762
14:22:55,"10,73345",0.0,27.666666666666668,1.0
14:22:57,"17,24138",0.0,58.0,2.0
14:22:59,"43,47826",0.0,24.0,1.5
14:23:00,"32,86385",0.0,21.714285714285715,1.0
14:23:01,"10,01669",0.0,33.666666666666664,1.3333333333333333
14:23:03,"45,45455",0.0,22.0,1.0
14:23:05,"21,27660",0.0,76.5,2.5
14:23:06,"32,50774",0.0,20.61904761904762,0.8095238095238095
14:23:07,"10,98901",0.0,25.333333333333332,1.0
14:23:09,"17,24138",0.0,58.0,2.0
14:23:11,"21,97802",0.0,75.5,3.5
14:23:12,"30,83700",0.0,30.666666666666668,1.4285714285714286
14:23:13,"10,58201",0.0,37.833333333333336,1.5
14:23:15,"17,54386",0.0,57.0,2.0
14:23:17,"37,03704",0.0,27.0,1.5
14:23:18,"32,76131",0.0,19.333333333333332,0.6190476190476191
14:23:19,"11,32075",0.0,21.833333333333332,0.8333333333333334
14:23:21,"20,40816",0.0,49.0,2.0
14:23:23,"20,40816",0.0,80.0,2.5
14:23:24,"32,01220",0.0,23.571428571428573,1.1904761904761905
14:23:25,"10,58201",0.0,29.166666666666668,0.6666666666666666
14:23:27,"15,87302",0.0,63.0,2.0
14:23:29,"22,98851",0.0,66.5,3.0
14:23:30,"29,66102",0.0,26.571428571428573,0.9047619047619048
14:23:31,"10,50788",0.0,42.333333333333336,2.6666666666666665
14:23:33,"40,00000",0.0,25.0,1.0
14:23:35,"20,83333",0.0,77.0,2.5
14:23:36,"32,35747",0.0,22.047619047619047,1.0952380952380953
14:23:37,"11,13173",0.0,24.666666666666668,1.0
14:23:39,"14,08451",0.0,71.0,3.0
14:23:41,"22,98851",0.0,73.5,3.0
14:23:42,"32,71028",0.0,29.523809523809526,1.4761904761904763
14:23:43,"10,61947",0.0,28.166666666666668,1.0
14:23:45,"14,49275",0.0,69.0,3.0
14:23:47,"28,16901",0.0,54.5,1.0
14:23:48,"31,15727",0.0,36.095238095238095,1.380952380952381
14:23:49,"11,19403",0.0,23.0,0.8333333333333334
14:23:51,"25,00000",0.0,40.0,1.0
14:23:53,"19,60784",0.0,77.5,3.5
14:23:54,"32,55814",0.0,35.95238095238095,2.0476190476190474
14:23:55,"10,54482",0.0,28.666666666666668,1.0
14:23:57,"15,15152",0.0,66.0,2.0
14:23:59,"38,46154",0.0,30.0,2.0
14:24:00,"30,30303",0.0,31.047619047619047,1.4761904761904763
14:24:01,"10,61947",0.0,42.0,1.8333333333333333
14:24:03,"26,31579",0.0,38.0,1.0
14:24:05,"20,83333",0.0,74.5,2.5
14:24:06,"32,25806",0.0,23.38095238095238,1.0476190476190477
14:24:07,"11,27820",0.0,23.333333333333332,0.8333333333333334
14:24:09,"34,48276",0.0,29.0,1.0
14:24:11,"20,40816",0.0,79.5,3.0
14:24:12,"32,15926",0.0,29.047619047619047,1.3333333333333333
14:24:13,"10,77199",0.0,27.666666666666668,0.8333333333333334
14:24:15,"15,62500",0.0,64.0,3.0
14:24:17,"43,47826",0.0,23.5,2.0
14:24:18,"32,35747",0.0,19.761904761904763,0.7619047619047619
14:24:19,"11,23596",0.0,20.666666666666668,0.8333333333333334
14:24:21,"20,83333",0.0,48.0,2.0
14:24:23,"22,98851",0.0,63.0,2.0
14:24:24,"31,91489",0.0,23.428571428571427,1.0
14:24:25,"10,69519",0.0,28.666666666666668,1.1666666666666667
14:24:27,"14,49275",0.0,69.0,3.0
14:24:29,"24,69136",0.0,57.5,2.5
14:24:30,"32,40741",0.0,21.523809523809526,0.9047619047619048
14:24:31,"10,63830",0.0,30.833333333333332,1.1666666666666667
14:24:33,"24,39024",0.0,41.0,1.0
14:24:35,"20,61856",0.0,77.0,3.0
14:24:36,"32,35747",0.0,22.142857142857142,0.8571428571428571
14:24:37,"11,32075",0.0,22.5,0.8333333333333334
14:24:39,"13,51351",0.0,74.0,3.0
14:24:41,"20,83333",0.0,75.5,2.5
14:24:42,"29,37063",0.0,33.904761904761905,1.7142857142857142
14:24:43,"10,54482",0.0,36.833333333333336,2.1666666666666665
14:24:45,"17,24138",0.0,58.0,1.0
14:24:47,"40,00000",0.0,25.0,0.5
14:24:48,"32,11009",0.0,19.428571428571427,0.7142857142857143
14:24:49,"11,13173",0.0,23.666666666666668,0.5
14:24:51,"14,28571",0.0,70.0,3.0
14:24:53,"20,61856",0.0,76.0,3.5
14:24:54,"32,06107",0.0,26.0,1.2857142857142858
14:24:55,"10,77199",0.0,27.5,0.6666666666666666
14:24:57,"20,00000",0.0,50.0,1.0
14:24:59,"41,66667",0.0,21.5,1.0
14:25:00,"32,15926",0.0,34.476190476190474,1.619047619047619
14:25:01,"10,77199",0.0,37.5,1.3333333333333333
14:25:03,"20,83333",0.0,48.0,1.0
14:25:05,"20,20202",0.0,78.0,3.5
14:25:06,"32,06107",0.0,25.333333333333332,1.2380952380952381
14:25:07,"11,34216",0.0,24.0,0.6666666666666666
14:25:09,"15,15152",0.0,66.0,2.0
14:25:11,"20,20202",0.0,83.5,3.0
14:25:12,"30,17241",0.0,56.285714285714285,2.8095238095238093
14:25:13,"10,61947",0.0,43.0,2.3333333333333335
14:25:15,"43,47826",0.0,23.0,1.0
14:25:17,"31,74603",0.0,36.0,2.0
14:25:18,"32,65941",0.0,20.238095238095237,0.9047619047619048
14:25:19,"11,04972",0.0,25.833333333333332,0.5
14:25:21,"14,08451",0.0,71.0,3.0
14:25:23,"21,05263",0.0,81.5,3.5
14:25:24,"30,08596",0.0,57.333333333333336,2.5238095238095237
14:25:25,"10,34483",0.0,39.0,2.1666666666666665
14:25:27,"14,28571",0.0,70.0,3.0
14:25:29,"31,25000",0.0,47.5,2.0
14:25:30,"32,55814",0.0,20.142857142857142,1.0
14:25:31,"10,88929",0.0,24.833333333333332,0.6666666666666666
14:25:33,"21,73913",0.0,46.0,1.0
14:25:35,"19,41748",0.0,79.5,2.5
14:25:36,"32,40741",0.0,100.71428571428571,5.142857142857143
14:25:37,"11,02941",0.0,32.0,0.8333333333333334
14:25:39,"17,85714",0.0,56.0,2.0
14:25:41,"22,72727",0.0,65.0,2.5
14:25:42,"32,20859",0.0,20.38095238095238,0.8095238095238095
14:25:43,"10,54482",0.0,29.0,0.6666666666666666
14:25:45,"37,03704",0.0,27.0,1.0
14:25:47,"24,69136",0.0,41.0,2.0
14:25:48,"32,40741",0.0,28.142857142857142,1.0952380952380953
14:25:49,"11,21495",0.0,23.166666666666668,1.1666666666666667
14:25:51,"16,66667",0.0,60.0,2.0
14:25:53,"21,73913",0.0,65.0,3.0
14:25:54,"32,40741",0.0,26.761904761904763,1.0952380952380953
14:25:55,"11,21495",0.0,24.833333333333332,0.8333333333333334
14:25:57,"21,73913",0.0,46.0,2.0
14:25:59,"43,47826",0.0,22.0,1.0
14:26:00,"32,55814",0.0,15.714285714285714,0.7619047619047619
14:26:01,"11,27820",0.0,20.5,1.0
14:26:02,"30,30303",0.0,52.333333333333336,1.6666666666666667
14:40:01,"22,22222",0.0,45.0,3.0
14:40:02,"6,82664",0.0,2427.5757575757575,2333.818181818182
14:40:03,"19,60784",0.0,51.0,2.0
14:40:05,"7,57576",0.0,29.0,1.0
14:40:06,"11,23596",0.0,89.0,6.0
14:40:07,"27,77778",0.0,36.0,2.0
14:40:08,"32,05128",0.0,23.52,0.84
14:40:09,"35,71429",0.0,28.0,2.0
14:40:11,"7,11744",0.0,52.0,1.5
14:40:12,"31,25000",0.0,32.0,2.0
14:40:13,"20,83333",0.0,48.0,2.0
14:40:14,"32,17503",0.0,24.04,1.16
14:40:15,"28,57143",0.0,35.0,2.0
14:40:17,"7,78210",0.0,45.0,1.0
14:40:18,"16,39344",0.0,61.0,2.0
14:40:19,"23,80952",0.0,42.0,2.0
14:40:20,"32,01024",0.0,20.04,1.0
14:40:21,"45,45455",0.0,22.0,1.0
14:40:23,"7,81250",0.0,42.5,1.5
14:40:24,"18,18182",0.0,55.0,2.0
14:40:25,"18,86792",0.0,53.0,2.0
14:40:26,"31,84713",0.0,22.96,1.04
14:40:27,"25,00000",0.0,40.0,2.0
14:40:29,"7,24638",0.0,46.0,1.0
14:40:30,"35,71429",0.0,28.0,1.0
14:40:31,"16,66667",0.0,60.0,2.0
14:40:32,"31,76620",0.0,21.6,0.84
14:40:33,"34,48276",0.0,29.0,1.0
14:40:35,"7,16846",0.0,44.5,1.5
14:40:36,"19,60784",0.0,51.0,2.0
14:40:37,"25,64103",0.0,39.0,2.0
14:40:38,"32,13368",0.0,20.36,0.6
14:40:39,"27,77778",0.0,36.0,2.0
14:40:41,"7,66284",0.0,41.0,1.5
14:40:42,"19,23077",0.0,52.0,2.0
14:40:43,"17,54386",0.0,57.0,2.0
14:40:44,"32,09243",0.0,20.56,0.96
14:40:45,"28,57143",0.0,35.0,2.0
14:40:47,"6,96864",0.0,51.5,1.0
14:40:48,"34,48276",0.0,29.0,2.0
14:40:49,"22,72727",0.0,44.0,2.0
14:40:50,"32,13368",0.0,24.08,1.0
14:40:51,"37,03704",0.0,27.0,1.0
14:40:53,"6,96864",0.0,43.0,2.0
14:40:54,"18,51852",0.0,54.0,3.0
14:40:55,"30,30303",0.0,33.0,2.0
14:40:56,"31,72589",0.0,22.8,1.04
14:40:57,"34,48276",0.0,29.0,0.0
14:40:59,"7,14286",0.0,47.5,1.0
14:41:00,"35,71429",0.0,28.0,1.0
14:41:01,"20,00000",0.0,50.0,2.0
14:41:02,"31,92848",0.0,24.6,1.16
14:41:03,"27,02703",0.0,37.0,1.0
14:41:05,"6,96864",0.0,54.0,2.0
14:41:06,"18,18182",0.0,55.0,2.0
14:41:07,"22,22222",0.0,45.0,2.0
14:41:08,"31,76620",0.0,19.76,0.84
14:41:09,"35,71429",0.0,28.0,1.0
14:41:11,"7,54717",0.0,31.5,1.0
14:41:12,"18,86792",0.0,53.0,2.0
14:41:13,"15,87302",0.0,63.0,2.0
14:41:14,"32,09243",0.0,24.96,0.92
14:41:15,"24,39024",0.0,41.0,1.0
14:41:17,"6,89655",0.0,54.5,2.0
14:41:18,"35,71429",0.0,28.0,1.0
14:41:19,"17,54386",0.0,57.0,2.0
14:41:20,"31,88776",0.0,27.36,1.04
14:41:21,"31,25000",0.0,32.0,1.0
14:41:23,"6,96864",0.0,50.0,1.5
14:41:24,"20,83333",0.0,48.0,2.0
14:41:25,"30,30303",0.0,33.0,1.0
14:41:26,"31,48615",0.0,21.24,0.88
14:41:27,"21,27660",0.0,47.0,1.0
14:41:29,"7,51880",0.0,40.0,1.5
14:41:30,"20,83333",0.0,48.0,2.0
14:41:31,"19,23077",0.0,52.0,2.0
14:41:32,"31,68568",0.0,20.88,1.12
14:41:33,"29,41176",0.0,34.0,2.0
14:41:35,"7,04225",0.0,46.0,1.5
14:41:36,"40,00000",0.0,25.0,1.0
14:41:37,"18,86792",0.0,53.0,2.0
14:41:38,"31,88776",0.0,27.16,1.4
14:41:39,"23,25581",0.0,43.0,1.0
14:41:41,"7,29927",0.0,38.5,1.0
14:41:42,"25,00000",0.0,40.0,1.0
14:41:43,"32,25806",0.0,31.0,1.0
14:41:44,"32,21649",0.0,19.72,1.0
14:41:45,"28,57143",0.0,35.0,2.0
14:41:47,"7,66284",0.0,39.5,1.5
14:41:48,"27,77778",0.0,36.0,1.0
14:41:49,"23,80952",0.0,42.0,2.0
14:41:50,"32,25806",0.0,22.88,0.88
14:41:51,"31,25000",0.0,32.0,1.0
14:41:53,"6,96864",0.0,55.0,2.0
14:41:54,"22,22222",0.0,45.0,2.0
14:41:55,"17,85714",0.0,56.0,2.0
14:41:56,"32,25806",0.0,22.16,1.0
14:41:57,"43,47826",0.0,23.0,1.0
14:41:59,"7,46269",0.0,30.5,1.5
14:42:00,"18,18182",0.0,55.0,2.0
14:42:01,"43,47826",0.0,23.0,1.0
14:42:02,"31,80662",0.0,22.8,1.08
14:42:03,"30,30303",0.0,33.0,2.0
14:42:05,"6,96864",0.0,56.5,2.0
14:42:06,"34,48276",0.0,29.0,2.0
14:42:07,"18,18182",0.0,55.0,1.0
14:42:08,"31,84713",0.0,23.4,1.0
14:42:09,"23,80952",0.0,42.0,1.0
14:42:11,"6,94444",0.0,53.0,2.0
14:42:12,"22,22222",0.0,45.0,2.0
14:42:13,"20,83333",0.0,48.0,1.0
14:42:14,"32,05128",0.0,20.4,0.88
14:42:15,"35,71429",0.0,28.0,0.0
14:42:17,"7,57576",0.0,28.5,1.0
14:42:18,"19,23077",0.0,52.0,1.0
14:42:19,"17,24138",0.0,58.0,2.0
14:42:20,"32,17503",0.0,25.52,1.08
14:42:21,"27,77778",0.0,36.0,3.0
14:42:23,"6,92042",0.0,46.5,2.5
14:42:24,"35,71429",0.0,28.0,2.0
14:42:25,"31,25000",0.0,32.0,1.0
14:42:26,"32,09243",0.0,28.64,1.44
14:42:27,"28,57143",0.0,35.0,1.0
14:42:29,"7,04225",0.0,48.0,1.5
14:42:30,"17,54386",0.0,57.0,1.0
14:42:31,"38,46154",0.0,26.0,0.0
14:42:32,"32,05128",0.0,19.72,1.0
14:42:33,"30,30303",0.0,33.0,1.0
14:42:35,"7,63359",0.0,43.5,1.0
14:42:36,"23,80952",0.0,42.0,2.0
14:42:37,"18,51852",0.0,54.0,1.0
14:42:38,"31,68568",0.0,28.56,1.16
14:42:39,"23,80952",0.0,42.0,1.0
14:42:41,"7,29927",0.0,51.0,2.0
14:42:42,"30,30303",0.0,33.0,1.0
14:42:43,"18,18182",0.0,55.0,2.0
14:42:44,"32,05128",0.0,20.08,0.92
14:42:45,"34,48276",0.0,29.0,1.0
14:42:47,"7,40741",0.0,37.5,2.0
14:42:48,"27,77778",0.0,36.0,2.0
14:42:49,"25,64103",0.0,39.0,1.0
14:42:50,"31,84713",0.0,29.6,1.4
14:42:51,"23,25581",0.0,43.0,1.0
14:42:53,"7,11744",0.0,52.5,1.5
14:42:54,"27,77778",0.0,36.0,1.0
14:42:55,"23,80952",0.0,42.0,1.0
